Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1463.2	Klebsiella_30660_NJST258_1__good_short__Unicycler_normal_0.2.0.fasta	Klebsiella_30660_NJST258_1__good_short__Unicycler_normal_0.2.0.gfa	121	63	44	37	31	26	5461891	5449258	5402016	5344558	5237695	5088884	72	545459	5456048	57.23	237633	237633	154718	113506	8	8	15	16	0	0	0	0	0	0	0 + 0 part	0	98.468	1.000	0.00	0.38	0.02	545459	5456048	237633	237633	154718	113506	8	8	15	16	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	736.4	Klebsiella_30660_NJST258_1__medium_short__Unicycler_normal_0.2.0.fasta	Klebsiella_30660_NJST258_1__medium_short__Unicycler_normal_0.2.0.gfa	139	67	46	39	31	26	5458594	5444897	5397151	5340102	5206284	5057746	75	545295	5450791	57.23	237598	237598	154682	113472	8	8	15	16	0	0	0	0	0	0	0 + 0 part	0	98.373	1.000	0.00	0.39	0.00	545295	5450759	237598	237598	154682	113472	8	8	15	16	2	1.44	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	3237.7	Klebsiella_MGH_78578__bad_short__Unicycler_normal_0.2.0.fasta	Klebsiella_MGH_78578__bad_short__Unicycler_normal_0.2.0.gfa	201	164	120	95	67	38	5466372	5456992	5332363	5162308	4642921	3595696	173	221269	5463722	57.30	69373	69009	38021	35599	24	25	50	55	6	6	440133	14	20	0	0 + 0 part	0	95.898	1.000	0.00	9.12	0.27	155895	5463048	63165	61992	35599	32189	29	30	58	63	169	84.08	no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1716.5	Klebsiella_MGH_78578__good_short__Unicycler_normal_0.2.0.fasta	Klebsiella_MGH_78578__good_short__Unicycler_normal_0.2.0.gfa	209	86	57	39	30	25	5567086	5533345	5465724	5343277	5192778	5021689	112	535622	5551460	57.22	295366	227154	112100	109378	7	8	15	16	0	0	0	1	1	0	0 + 0 part	0	97.482	1.000	0.00	1.28	0.09	535622	5551458	227154	227154	109378	107201	8	8	16	17	0	0.00	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	806.9	Klebsiella_MGH_78578__medium_short__Unicycler_normal_0.2.0.fasta	Klebsiella_MGH_78578__medium_short__Unicycler_normal_0.2.0.gfa	251	98	59	42	33	28	5556531	5525060	5434999	5324515	5173034	5000470	113	448378	5535492	57.22	225297	214989	109221	107167	9	10	18	19	0	0	0	1	1	0	0 + 0 part	0	97.190	1.000	0.00	0.94	0.00	448378	5535492	225297	214989	107167	106556	9	10	18	19	0	0.00	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	2874.8	Klebsiella_NTUH-K2044__bad_short__Unicycler_normal_0.2.0.fasta	Klebsiella_NTUH-K2044__bad_short__Unicycler_normal_0.2.0.gfa	251	132	110	99	67	40	5379579	5367163	5318415	5237378	4691320	3734923	137	238321	5370462	57.44	75930	74300	42012	41737	24	25	47	49	5	4	204933	7	12	0	0 + 0 part	0	98.059	1.001	0.00	17.16	1.04	238321	5370177	70595	70595	39331	35285	25	25	50	52	145	57.77	no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1459.8	Klebsiella_NTUH-K2044__good_short__Unicycler_normal_0.2.0.fasta	Klebsiella_NTUH-K2044__good_short__Unicycler_normal_0.2.0.gfa	91	34	27	26	23	18	5426219	5418496	5405171	5395833	5350888	5185824	38	631989	5421328	57.41	403105	403105	203430	203430	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	99.062	1.000	0.00	0.13	0.00	631989	5421328	403105	403105	203430	203430	6	6	10	10	0	0.00	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	719.7	Klebsiella_NTUH-K2044__medium_short__Unicycler_normal_0.2.0.fasta	Klebsiella_NTUH-K2044__medium_short__Unicycler_normal_0.2.0.gfa	94	36	28	26	23	18	5422634	5412625	5396639	5382217	5339371	5174484	43	631953	5417745	57.41	403068	403068	203396	203396	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	98.996	1.000	0.00	0.20	0.02	631953	5417745	403068	403068	203396	203396	6	6	10	10	0	0.00	no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	2443.3	Mycobacterium_tuberculosis_H37Rv__bad_short__Unicycler_normal_0.2.0.fasta	Mycobacterium_tuberculosis_H37Rv__bad_short__Unicycler_normal_0.2.0.gfa	213	197	140	114	61	18	4146705	4137940	3997145	3809622	2937192	1404455	206	147190	4145626	65.44	40958	36145	23146	19853	33	37	69	78	8	7	220118	11	19	0	0 + 0 part	0	93.894	1.001	0.00	22.86	1.30	147187	4144204	36145	34027	20649	17817	36	39	73	84	310	145.54	no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1422.8	Mycobacterium_tuberculosis_H37Rv__good_short__Unicycler_normal_0.2.0.fasta	Mycobacterium_tuberculosis_H37Rv__good_short__Unicycler_normal_0.2.0.gfa	75	54	39	35	33	28	4371519	4361966	4337741	4307115	4277788	4082443	63	304061	4368580	65.61	197576	197576	98704	98704	9	9	17	17	0	0	0	4	4	0	0 + 0 part	0	99.013	1.000	0.00	0.92	0.02	304033	4368552	165543	156442	87341	87341	9	10	19	19	0	0.00	no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	722.6	Mycobacterium_tuberculosis_H37Rv__medium_short__Unicycler_normal_0.2.0.fasta	Mycobacterium_tuberculosis_H37Rv__medium_short__Unicycler_normal_0.2.0.gfa	91	59	42	38	34	29	4370644	4359072	4327200	4296684	4230646	4048936	70	304873	4367367	65.61	184609	184609	87314	84308	10	10	18	19	0	0	0	8	8	0	0 + 0 part	0	98.976	1.000	0.00	0.44	0.21	295487	4367266	113536	113536	83867	72435	11	11	22	23	0	0.00	no	no	no
