Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1138.5	E_coli_O25b_H4-ST131__good_short__SPAdes_before_rr_3.9.1.fasta	E_coli_O25b_H4-ST131__good_short__SPAdes_before_rr_3.9.1.fastg	496	151	89	69	45	32	5190425	5102475	4965714	4818916	4451312	3981285	201	299511	5135749	50.79	108651	108651	56135	55388	16	16	30	32	0	0	0	0	0	0	0 + 0 part	0	97.733	1.001	0.00	1.23	0.12	299511	5135746	108651	108651	56135	55388	16	16	30	32	0	0.00	no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	437.8	E_coli_O25b_H4-ST131__medium_short__SPAdes_before_rr_3.9.1.fasta	E_coli_O25b_H4-ST131__medium_short__SPAdes_before_rr_3.9.1.fastg	621	166	94	71	49	33	5174891	5079060	4905448	4736710	4402031	3814013	204	299467	5104909	50.78	99200	99200	45801	42596	17	17	34	36	0	0	0	0	0	0	0 + 0 part	0	97.189	1.001	0.00	2.20	0.04	299467	5104888	99200	99200	45801	42596	17	17	34	36	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1695.8	Klebsiella_30660_NJST258_1__bad_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_30660_NJST258_1__bad_short__SPAdes_before_rr_3.9.1.fastg	508	219	146	120	72	35	5452525	5394328	5227157	5015815	4188539	2870204	248	145143	5414963	57.23	52878	51795	26809	25708	32	34	68	71	2	2	38394	2	4	0	0 + 0 part	0	97.556	1.002	0.00	33.85	0.43	141748	5414126	52228	51795	26798	25028	33	34	68	72	272	53.54	no	no	no
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1068.8	Klebsiella_30660_NJST258_1__good_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_30660_NJST258_1__good_short__SPAdes_before_rr_3.9.1.fastg	426	134	85	73	54	39	5480366	5419141	5313077	5211655	4875910	4339152	160	223208	5436885	57.23	104329	104329	58770	55579	19	19	35	36	0	0	0	0	0	0	0 + 1 part	671	98.041	1.001	0.00	0.68	0.04	223208	5436213	104329	104329	58770	55579	19	19	35	36	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	410.4	Klebsiella_30660_NJST258_1__medium_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_30660_NJST258_1__medium_short__SPAdes_before_rr_3.9.1.fastg	575	144	97	82	57	37	5471249	5391799	5285307	5163148	4711864	4021722	176	219784	5415124	57.23	100449	98507	49942	41665	20	21	38	40	0	0	0	0	0	0	0 + 0 part	0	97.687	1.000	0.00	1.22	0.04	219784	5415109	100449	98507	49942	41665	20	21	38	40	0	0.00	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1961.1	Klebsiella_MGH_78578__bad_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_MGH_78578__bad_short__SPAdes_before_rr_3.9.1.fastg	685	235	160	128	80	31	5554558	5482578	5282228	5060089	4225254	2463277	259	200667	5499866	57.23	43846	43244	26142	24772	38	40	77	82	2	2	202359	2	4	0	0 + 0 part	0	96.408	1.002	0.00	27.59	0.15	155931	5499314	43846	43244	26104	24541	39	41	78	84	249	36.35	no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1324.4	Klebsiella_MGH_78578__good_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_MGH_78578__good_short__SPAdes_before_rr_3.9.1.fastg	502	138	87	67	56	41	5580499	5501947	5372519	5235519	5030904	4479474	162	229108	5518846	57.22	102792	102792	64200	61001	20	20	36	38	0	0	0	0	0	0	0 + 0 part	0	96.846	1.001	0.00	0.85	0.11	229108	5518838	102792	102792	64200	60993	20	20	36	38	0	0.00	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	487.4	Klebsiella_MGH_78578__medium_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_MGH_78578__medium_short__SPAdes_before_rr_3.9.1.fastg	631	153	98	79	64	40	5564392	5485068	5337345	5208016	4933402	4074301	175	228499	5501685	57.23	86352	85531	44607	43244	22	23	42	45	0	0	0	0	0	0	0 + 0 part	0	96.564	1.000	0.00	1.76	0.04	228499	5501685	86352	85531	44607	43244	22	23	42	45	0	0.00	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1777.1	Klebsiella_NTUH-K2044__bad_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_NTUH-K2044__bad_short__SPAdes_before_rr_3.9.1.fastg	393	192	144	119	70	34	5412360	5376373	5259217	5067562	4235200	2938640	206	153671	5386505	57.43	55190	54078	29281	27126	30	31	63	66	3	3	182731	0	3	0	0 + 0 part	0	98.248	1.002	0.00	28.60	0.43	153671	5385550	55188	54071	27122	26793	30	31	65	67	245	62.34	no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1027.1	Klebsiella_NTUH-K2044__good_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_NTUH-K2044__good_short__SPAdes_before_rr_3.9.1.fastg	315	97	70	60	53	35	5435467	5389974	5331778	5253986	5133202	4446586	113	252547	5401772	57.41	140741	140741	72798	70558	16	16	29	30	0	0	0	0	0	0	0 + 0 part	0	98.659	1.000	0.00	0.89	0.04	252547	5401772	140741	140741	72798	70558	16	16	29	30	0	0.00	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	before_rr	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	392.2	Klebsiella_NTUH-K2044__medium_short__SPAdes_before_rr_3.9.1.fasta	Klebsiella_NTUH-K2044__medium_short__SPAdes_before_rr_3.9.1.fastg	453	107	83	72	62	37	5428376	5368811	5314455	5229835	5044482	4106592	134	220054	5387908	57.42	104145	104145	54891	54105	19	19	36	37	0	0	0	0	0	0	0 + 0 part	0	98.411	1.000	0.00	1.34	0.00	220054	5387877	104145	104145	54891	54105	19	19	36	37	0	0.00	no	no	no
