Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	1392.1	E_coli_O25b_H4-ST131__good_short__Unicycler_bold_0.2.0.fasta	E_coli_O25b_H4-ST131__good_short__Unicycler_bold_0.2.0.gfa	96	60	40	32	24	19	5179656	5166860	5111419	5051606	4908834	4716777	73	709717	5175983	50.80	335026	335026	159062	159062	6	6	12	12	0	0	0	1	1	0	0 + 0 part	0	98.600	1.000	0.00	0.37	0.06	709717	5175983	335026	335026	142745	142745	6	6	12	12	0	0.00	no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	679.2	E_coli_O25b_H4-ST131__medium_short__Unicycler_bold_0.2.0.fasta	E_coli_O25b_H4-ST131__medium_short__Unicycler_bold_0.2.0.gfa	146	81	50	37	25	21	5172887	5152360	5073505	4978470	4776476	4629473	99	709691	5163769	50.80	216994	216994	159028	159028	8	8	15	15	0	0	0	3	3	0	0 + 0 part	0	98.366	1.000	0.00	1.99	0.15	709691	5163769	216994	216994	142728	136458	8	8	15	16	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	2616.7	Klebsiella_30660_NJST258_1__bad_short__Unicycler_bold_0.2.0.fasta	Klebsiella_30660_NJST258_1__bad_short__Unicycler_bold_0.2.0.gfa	319	157	115	96	63	37	5422349	5396142	5292746	5151340	4586807	3668491	174	250915	5408442	57.24	84472	81415	37588	34400	22	23	47	50	6	6	373267	6	12	0	1 + 1 part	5470	97.466	1.000	0.00	13.39	0.28	250915	5402720	70546	69796	34348	33707	23	24	51	54	133	41.69	no	no	no
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	1431.6	Klebsiella_30660_NJST258_1__good_short__Unicycler_bold_0.2.0.fasta	Klebsiella_30660_NJST258_1__good_short__Unicycler_bold_0.2.0.gfa	117	63	45	37	31	26	5461878	5450218	5407719	5344549	5237686	5088876	71	545457	5456388	57.23	237632	237632	154716	113505	8	8	15	16	0	0	0	0	0	0	0 + 0 part	0	98.474	1.000	0.00	0.38	0.02	545457	5456388	237632	237632	154716	113505	8	8	15	16	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	697.7	Klebsiella_30660_NJST258_1__medium_short__Unicycler_bold_0.2.0.fasta	Klebsiella_30660_NJST258_1__medium_short__Unicycler_bold_0.2.0.gfa	128	67	47	39	31	26	5458597	5447522	5403564	5340107	5206286	5057745	73	545296	5452156	57.23	237598	237598	154683	113471	8	8	15	16	0	0	0	0	0	0	0 + 0 part	0	98.397	1.000	0.00	0.39	0.00	545296	5452124	237598	237598	154683	113471	8	8	15	16	2	1.56	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	3044.6	Klebsiella_MGH_78578__bad_short__Unicycler_bold_0.2.0.fasta	Klebsiella_MGH_78578__bad_short__Unicycler_bold_0.2.0.gfa	199	163	121	95	67	38	5466397	5457608	5338056	5162334	4642939	3595707	171	221270	5463751	57.30	69374	69010	38021	35600	24	25	50	55	6	6	440136	14	20	0	0 + 0 part	0	95.894	1.000	0.00	9.17	0.27	155895	5463077	63165	61992	35600	32189	29	30	58	63	169	84.92	no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	1710.2	Klebsiella_MGH_78578__good_short__Unicycler_bold_0.2.0.fasta	Klebsiella_MGH_78578__good_short__Unicycler_bold_0.2.0.gfa	186	87	57	40	31	25	5596260	5566880	5497683	5382016	5231520	5021684	112	535623	5584045	57.20	295366	227153	109379	109379	7	8	16	16	0	0	0	1	1	0	0 + 0 part	0	98.054	1.000	0.00	1.45	0.11	535623	5584043	227153	227153	109379	107199	8	8	16	17	0	0.00	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	788.3	Klebsiella_MGH_78578__medium_short__Unicycler_bold_0.2.0.fasta	Klebsiella_MGH_78578__medium_short__Unicycler_bold_0.2.0.gfa	229	98	59	42	33	28	5556552	5525992	5435495	5324522	5173039	5000473	115	448378	5538230	57.22	225297	214990	109220	107167	9	10	18	19	0	0	0	1	1	0	0 + 0 part	0	97.249	1.000	0.00	0.94	0.02	448378	5538230	225297	214990	107167	106556	9	10	18	19	0	0.00	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	2577.2	Klebsiella_NTUH-K2044__bad_short__Unicycler_bold_0.2.0.fasta	Klebsiella_NTUH-K2044__bad_short__Unicycler_bold_0.2.0.gfa	223	131	108	97	65	38	5379420	5369198	5319401	5237961	4691182	3734799	135	238321	5371916	57.44	79595	78556	42012	41737	22	23	45	47	5	4	204932	7	12	0	0 + 0 part	0	98.089	1.001	0.00	17.27	1.06	238321	5371673	75929	74297	39331	35285	23	24	48	50	145	65.02	no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	1403.8	Klebsiella_NTUH-K2044__good_short__Unicycler_bold_0.2.0.fasta	Klebsiella_NTUH-K2044__good_short__Unicycler_bold_0.2.0.gfa	88	33	26	25	22	18	5426217	5418915	5405588	5396250	5351305	5212842	37	631989	5421746	57.41	403104	403104	203430	203430	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	99.069	1.000	0.00	0.04	0.00	631989	5421746	403104	403104	203430	203430	6	6	10	10	0	0.00	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	bold	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --no_long -o output --mode bold --threads 8	auto	success	689.2	Klebsiella_NTUH-K2044__medium_short__Unicycler_bold_0.2.0.fasta	Klebsiella_NTUH-K2044__medium_short__Unicycler_bold_0.2.0.gfa	90	35	28	26	23	18	5422645	5412659	5397724	5382236	5339389	5174499	42	631955	5417777	57.41	403071	403071	203396	203396	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	98.997	1.000	0.00	0.20	0.02	631955	5417777	403071	403071	203396	203396	6	6	10	10	0	0.00	no	no	no
