Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	1499.1	E_coli_O25b_H4-ST131__good_short__ABySS_contigs_1.9.0.fasta	E_coli_O25b_H4-ST131__good_short__ABySS_contigs_1.9.0.gfa	171	107	72	49	31	26	5397301	5384077	5286813	5117473	4797829	4621119	112	341685	5388015	50.81	189468	192313	106389	111583	11	10	20	19	0	0	0	1	1	0	0 + 0 part	0	99.423	1.032	8.48	14.62	0.86	341685	5387468	189468	192313	106389	111583	11	10	20	19	85	49.71	no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	349.6	E_coli_O25b_H4-ST131__medium_short__ABySS_contigs_1.9.0.fasta	E_coli_O25b_H4-ST131__medium_short__ABySS_contigs_1.9.0.gfa	180	117	74	50	33	28	5304843	5292661	5181063	5005432	4701253	4524879	123	512648	5297131	50.80	160424	160424	99852	101975	11	11	22	21	0	0	0	2	2	0	0 + 0 part	0	99.333	1.016	11.67	15.27	0.81	512648	5296710	146714	160424	99852	101975	12	11	23	22	79	43.89	no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes		ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	fail																																																							
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	1601.2	Klebsiella_30660_NJST258_1__good_short__ABySS_contigs_1.9.0.fasta	Klebsiella_30660_NJST258_1__good_short__ABySS_contigs_1.9.0.gfa	148	87	68	54	39	31	5558078	5546873	5486512	5387043	5142240	4889617	92	346051	5550580	57.18	181701	181701	100229	100229	12	12	22	22	0	0	0	1	1	0	0 + 0 part	0	99.255	1.009	4.29	10.91	0.40	346051	5550257	181701	181701	98936	98936	12	12	22	22	48	32.43	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	378.8	Klebsiella_30660_NJST258_1__medium_short__ABySS_contigs_1.9.0.fasta	Klebsiella_30660_NJST258_1__medium_short__ABySS_contigs_1.9.0.gfa	157	95	67	55	40	31	5561338	5550401	5469349	5385984	5140915	4850041	100	346051	5554554	57.18	186376	186376	98936	98936	11	11	22	22	0	0	0	0	0	0	0 + 0 part	0	99.284	1.010	6.18	10.40	0.35	346051	5554353	186376	186376	98936	98936	11	11	22	22	39	24.84	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	fail																																																							
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	3977.3	Klebsiella_MGH_78578__good_short__ABySS_contigs_1.9.0.fasta	Klebsiella_MGH_78578__good_short__ABySS_contigs_1.9.0.gfa	366	104	79	57	45	34	5875533	5836779	5765375	5614440	5409310	5005584	111	389214	5842247	57.09	150754	170125	85727	91224	12	11	25	24	0	0	0	0	0	0	0 + 0 part	0	99.124	1.035	14.04	9.60	0.16	389214	5841364	150754	170125	85727	91224	12	11	25	24	175	47.81	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	425.1	Klebsiella_MGH_78578__medium_short__ABySS_contigs_1.9.0.fasta	Klebsiella_MGH_78578__medium_short__ABySS_contigs_1.9.0.gfa	257	105	77	53	43	32	5836670	5807855	5722863	5560663	5375679	4964229	117	451485	5817508	57.10	170125	181866	90881	95805	12	11	24	23	1	1	6395	3	4	0	0 + 1 part	532	99.059	1.031	14.66	9.20	0.28	451485	5816497	170125	181866	83005	88486	12	11	25	24	112	43.58	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes		ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	fail																																																							
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	1547.0	Klebsiella_NTUH-K2044__good_short__ABySS_contigs_1.9.0.fasta	Klebsiella_NTUH-K2044__good_short__ABySS_contigs_1.9.0.gfa	78	49	42	36	30	23	5609406	5605536	5587660	5542698	5438717	5170407	49	540148	5605536	57.31	284540	293629	151937	173256	8	7	14	13	0	0	0	3	3	0	0 + 0 part	0	99.593	1.028	2.19	9.32	0.42	540148	5605510	251635	293629	147169	151137	8	7	15	14	25	32.05	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	success	366.6	Klebsiella_NTUH-K2044__medium_short__ABySS_contigs_1.9.0.fasta	Klebsiella_NTUH-K2044__medium_short__ABySS_contigs_1.9.0.gfa	93	58	47	39	33	27	5551818	5547243	5522647	5460718	5356744	5134219	58	443465	5547243	57.38	205659	205659	142687	147151	9	9	17	16	0	0	0	2	2	0	0 + 0 part	0	99.371	1.020	8.62	9.41	0.53	443465	5546943	205659	205659	128266	128266	9	9	17	17	33	35.48	no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		ABySS	contigs	1.9.0	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-contigs.fa) run-contigs.fa; cp --remove-destination $(readlink run-contigs.gfa) run-contigs.gfa	64	fail																																																							
