Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1001.4	Klebsiella_30660_NJST258_1__good_short__SPAdes_scaffolds_3.9.1.fasta		120	71	51	43	35	29	5464989	5451689	5406831	5346573	5204550	5028295	79	545758	5456787	57.22	203955	203955	110135	104603	9	9	18	19	1	1	212846	7	8	0	0 + 1 part	671	98.414	1.001	4.45	3.41	0.73	433971	5455873	170461	170461	99429	98159	11	11	22	23			no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	392.0	Klebsiella_30660_NJST258_1__medium_short__SPAdes_scaffolds_3.9.1.fasta		161	86	63	53	39	33	5459257	5439972	5382877	5304568	5069970	4884931	99	434104	5448557	57.23	154707	154707	99594	98515	12	12	23	24	0	0	0	5	5	0	0 + 0 part	0	98.232	1.001	4.77	2.33	0.40	378651	5445123	152190	152190	95796	85427	13	13	25	26			no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1755.7	Klebsiella_MGH_78578__bad_short__SPAdes_scaffolds_3.9.1.fasta		291	120	82	67	55	33	5539386	5506757	5400205	5307434	5096805	4268247	140	231269	5519907	57.20	125688	125688	53990	49537	16	16	31	34	11	11	1347525	10	21	0	0 + 0 part	0	96.806	1.001	21.11	200.06	1.49	203187	5518111	105688	105688	53571	45530	20	20	37	40			no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1249.2	Klebsiella_MGH_78578__good_short__SPAdes_scaffolds_3.9.1.fasta		192	94	58	43	34	29	5565731	5533753	5446006	5350370	5201993	5028082	112	529558	5546380	57.22	211421	211421	109529	107227	10	10	18	19	0	0	0	8	8	0	0 + 0 part	0	97.308	1.001	8.80	3.77	0.49	529558	5545511	178383	178383	95149	93232	11	11	22	23			no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	465.0	Klebsiella_MGH_78578__medium_short__SPAdes_scaffolds_3.9.1.fasta		199	104	63	47	37	30	5551897	5529692	5426558	5324254	5148982	4888116	114	513861	5537052	57.22	189526	189526	94705	86681	10	10	20	22	0	0	0	8	8	0	0 + 1 part	601	97.154	1.001	15.57	5.49	0.83	382187	5536045	143092	139984	94705	86681	12	13	24	26			no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1518.4	Klebsiella_NTUH-K2044__bad_short__SPAdes_scaffolds_3.9.1.fasta		117	75	59	56	49	32	5398817	5386951	5349700	5325479	5198726	4544891	84	623540	5393273	57.39	138647	129953	76278	73918	11	12	24	25	11	9	1739435	7	18	0	0 + 0 part	0	98.457	1.001	2.97	295.96	1.50	292838	5392132	112669	112669	59432	59180	16	16	31	32			no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	968.3	Klebsiella_NTUH-K2044__good_short__SPAdes_scaffolds_3.9.1.fasta		79	43	35	33	30	24	5424192	5411267	5388879	5370143	5329106	5116787	55	632170	5419917	57.40	251615	251615	170560	153549	8	8	14	15	0	0	0	5	5	0	0 + 0 part	0	98.983	1.001	0.00	2.25	0.46	608554	5419622	209884	209884	150746	145211	9	9	16	17			no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	381.2	Klebsiella_NTUH-K2044__medium_short__SPAdes_scaffolds_3.9.1.fasta		122	56	41	39	33	27	5418845	5400062	5368679	5353998	5251181	5032102	72	462895	5410953	57.41	203287	194090	146458	145169	9	10	17	18	0	0	0	6	6	0	0 + 0 part	0	98.822	1.001	8.69	3.16	0.68	462531	5410321	186037	186037	134144	134144	10	10	19	19			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1231.4	Mycobacterium_tuberculosis_H37Rv__bad_short__SPAdes_scaffolds_3.9.1.fasta		228	152	85	77	56	27	4353301	4326381	4172763	4117119	3719784	2661282	169	199477	4338522	65.52	67483	65131	36685	36445	19	20	41	43	13	12	366776	5	18	0	2 + 2 part	4715	98.056	1.002	14.20	271.95	2.68	199477	4331897	63458	63370	35922	34081	20	21	43	45			no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	996.4	Mycobacterium_tuberculosis_H37Rv__good_short__SPAdes_scaffolds_3.9.1.fasta		96	60	44	39	35	29	4373537	4359207	4331740	4291882	4224591	4015224	71	304269	4368300	65.61	166986	166986	83921	83921	10	10	19	19	0	0	0	29	29	0	0 + 0 part	0	98.904	1.001	0.00	3.25	0.23	295539	4368227	106168	99138	64162	64162	13	14	27	27			no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	421.0	Mycobacterium_tuberculosis_H37Rv__medium_short__SPAdes_scaffolds_3.9.1.fasta		108	67	46	42	38	32	4369424	4356067	4317543	4286914	4222618	4013641	78	281202	4364864	65.60	150658	150658	83877	72445	11	11	21	22	1	1	12155	30	31	0	0 + 0 part	0	98.821	1.001	0.00	2.48	0.60	257794	4364737	89095	89095	61588	58837	17	17	31	32			no	no	no
random_sequences_many_repeats__bad_short	short-only	fake	bad		random_sequences_many_repeats_bad_illumina_1.fastq.gz, random_sequences_many_repeats_bad_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	1008.0	random_sequences_many_repeats__bad_short__SPAdes_scaffolds_3.9.1.fasta		259	203	155	114	54	17	3911907	3891643	3771760	3459025	2477376	1113221	222	105164	3905138	50.03	36864	33982	17589	15652	37	40	76	85	1	1	51878	0	1	0	0 + 0 part	0	94.956	1.001	0.00	197.58	0.08	105164	3905067	36431	33586	17562	15066	38	41	77	86			no	no	no
random_sequences_many_repeats__good_short	short-only	fake	good		random_sequences_many_repeats_good_illumina_1.fastq.gz, random_sequences_many_repeats_good_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_2.fastq.gz -o output --careful --threads 8	auto	success	731.8	random_sequences_many_repeats__good_short__SPAdes_scaffolds_3.9.1.fasta		226	181	139	109	58	21	3927637	3910534	3812746	3577668	2765294	1426424	198	126262	3922527	50.03	40496	39722	21303	17633	34	36	66	74	0	0	0	0	0	0	0 + 0 part	0	95.358	1.001	0.00	0.00	0.00	126262	3922527	40496	39722	21303	17633	34	36	66	74			no	no	no
