Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	1270.8	E_coli_O25b_H4-ST131__good_short__ABySS_scaffolds_2.0.2.fasta	E_coli_O25b_H4-ST131__good_short__ABySS_scaffolds_2.0.2.gfa	242	69	61	40	28	23	5263544	5224087	5196421	5049407	4855848	4675778	83	515548	5234145	50.80	193100	193100	138178	138178	9	9	17	17	7	6	625947	6	13	0	0 + 0 part	0	98.805	1.009	21.02	13.17	0.67	348076	5233097	189468	181576	111583	111583	10	11	19	19	99	40.91	no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	254.6	E_coli_O25b_H4-ST131__medium_short__ABySS_scaffolds_2.0.2.fasta	E_coli_O25b_H4-ST131__medium_short__ABySS_scaffolds_2.0.2.gfa	259	74	61	42	28	23	5255863	5214825	5173715	5041767	4806786	4647451	89	512648	5225432	50.80	202357	202357	136788	136788	8	8	16	16	8	7	911869	5	13	0	0 + 0 part	0	98.612	1.009	23.18	13.00	0.71	512648	5224464	160497	160497	107051	107051	10	10	20	20	92	35.52	no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes		ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	fail																																																							
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	1386.5	Klebsiella_30660_NJST258_1__good_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_30660_NJST258_1__good_short__ABySS_scaffolds_2.0.2.gfa	160	71	57	47	34	26	5535642	5515681	5466923	5394011	5177709	4915442	81	549751	5522179	57.19	220938	220938	102406	102406	9	9	17	17	4	2	618076	4	8	0	0 + 0 part	0	98.923	1.007	15.99	10.84	0.42	545718	5517520	181857	171980	95611	95611	10	11	22	22	75	46.88	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	265.2	Klebsiella_30660_NJST258_1__medium_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_30660_NJST258_1__medium_short__ABySS_scaffolds_2.0.2.gfa	177	81	63	52	38	30	5539788	5519544	5457345	5375474	5141878	4887483	91	346133	5526272	57.19	198383	198383	102406	102406	11	11	21	21	1	1	6952	4	5	0	0 + 0 part	0	99.029	1.007	11.26	10.44	0.35	346083	5525771	171980	168970	98936	97532	11	12	22	23	67	37.85	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	fail																																																							
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	1764.3	Klebsiella_MGH_78578__good_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_MGH_78578__good_short__ABySS_scaffolds_2.0.2.gfa	383	76	63	50	37	30	5683841	5635900	5590440	5498271	5269735	5005152	81	451317	5639765	57.17	189860	189860	97920	97920	10	10	21	21	5	4	346252	5	10	0	0 + 0 part	0	98.203	1.008	25.27	8.89	0.27	389014	5638332	170125	170125	97792	97272	12	12	23	24	185	48.30	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	316.3	Klebsiella_MGH_78578__medium_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_MGH_78578__medium_short__ABySS_scaffolds_2.0.2.gfa	301	78	68	47	36	29	5675003	5635320	5599675	5448718	5245511	4989269	85	451567	5640643	57.16	212220	212220	101239	101239	10	10	20	20	5	4	48597	5	10	0	0 + 0 part	0	98.040	1.010	18.46	6.84	0.27	451517	5637703	189860	181286	88486	83005	10	11	22	23	132	43.85	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes		ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	fail																																																							
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	1319.4	Klebsiella_NTUH-K2044__good_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_NTUH-K2044__good_short__ABySS_scaffolds_2.0.2.gfa	104	41	36	33	26	21	5480099	5467655	5451057	5429461	5313314	5137375	45	559896	5470944	57.37	275578	275578	187678	187678	7	7	13	13	4	4	1826965	5	9	0	0 + 0 part	0	99.460	1.005	17.46	8.62	0.46	443468	5470177	229082	229082	147169	147169	9	9	17	17	44	42.31	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	ABySS	scaffolds	2.0.2	abyss-pe k=64 j=8 graph=gfa in='/scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz' name=run; cp --remove-destination $(readlink run-scaffolds.fa) run-scaffolds.fa; cp --remove-destination $(readlink run-scaffolds.gfa) run-scaffolds.gfa	64	success	260.3	Klebsiella_NTUH-K2044__medium_short__ABySS_scaffolds_2.0.2.fasta	Klebsiella_NTUH-K2044__medium_short__ABySS_scaffolds_2.0.2.gfa	96	43	37	34	28	22	5471164	5459601	5441317	5419709	5315735	5097074	47	562525	5462873	57.38	290846	290846	151759	151759	7	7	13	13	2	2	1100476	3	5	0	0 + 0 part	0	99.319	1.005	12.52	9.22	0.70	418812	5462341	228464	228464	147169	147169	9	9	16	16	49	51.04	no	no	no
