Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short	short-only	fake	good		E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	1665.2	E_coli_O25b_H4-ST131__good_short__Unicycler_conservative_0.2.0.fasta	E_coli_O25b_H4-ST131__good_short__Unicycler_conservative_0.2.0.gfa	246	105	61	45	31	24	5171019	5125642	5022018	4909469	4683024	4443072	144	512113	5153341	50.80	190934	163944	110872	109108	9	10	18	19	0	0	0	0	0	0	0 + 0 part	0	98.169	1.000	0.00	0.19	0.00	512113	5153339	190934	163944	110872	109108	9	10	18	19	0	0.00	no	no	no
E_coli_O25b_H4-ST131__medium_short	short-only	fake	medium		E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	796.7	E_coli_O25b_H4-ST131__medium_short__Unicycler_conservative_0.2.0.fasta	E_coli_O25b_H4-ST131__medium_short__Unicycler_conservative_0.2.0.gfa	379	130	75	59	38	28	5164023	5105129	4980689	4864539	4539331	4184835	166	346617	5129670	50.79	138803	135244	98728	74128	12	13	23	25	0	0	0	0	0	0	0 + 0 part	0	97.718	1.000	0.00	0.33	0.00	346617	5129670	138803	135244	98728	74128	12	13	23	25	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__bad_short	short-only	fake	bad		Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	2869.9	Klebsiella_30660_NJST258_1__bad_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_30660_NJST258_1__bad_short__Unicycler_conservative_0.2.0.gfa	548	208	146	116	72	34	5426922	5367029	5221761	4986755	4219485	2888093	249	151015	5397875	57.24	52756	52174	27420	26064	31	32	66	70	1	1	19865	4	5	0	0 + 0 part	0	97.370	1.000	0.00	10.81	0.15	151010	5397622	52174	51867	26984	25055	32	33	67	71	135	24.24	no	no	no
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	1441.9	Klebsiella_30660_NJST258_1__good_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_30660_NJST258_1__good_short__Unicycler_conservative_0.2.0.gfa	186	84	55	46	35	28	5457701	5433026	5360104	5284971	5090983	4869298	103	545005	5446555	57.23	220080	220080	99403	98126	9	9	18	19	0	0	0	0	0	0	0 + 0 part	0	98.297	1.000	0.00	0.13	0.00	545005	5446555	220080	220080	99403	98126	9	9	18	19	0	0.00	no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	723.2	Klebsiella_30660_NJST258_1__medium_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_30660_NJST258_1__medium_short__Unicycler_conservative_0.2.0.gfa	294	115	74	62	46	34	5453450	5416865	5326823	5227459	4949377	4530410	137	332836	5432620	57.23	137331	137331	79795	69211	14	14	27	28	0	0	0	0	0	0	0 + 0 part	0	98.045	1.000	0.00	0.28	0.02	332836	5432620	137331	137331	79795	69211	14	14	27	28	0	0.00	no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	3400.7	Klebsiella_MGH_78578__bad_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_MGH_78578__bad_short__Unicycler_conservative_0.2.0.gfa	264	187	133	107	73	35	5507771	5488043	5337524	5155294	4525440	3157277	204	184272	5500298	57.23	60746	55714	32745	30790	28	30	60	64	4	4	55794	14	18	0	1 + 0 part	716	96.520	1.001	0.00	11.66	0.29	155894	5498604	59399	55713	32189	28586	31	33	64	69	183	69.32	no	no	no
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	1785.7	Klebsiella_MGH_78578__good_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_MGH_78578__good_short__Unicycler_conservative_0.2.0.gfa	295	102	65	49	39	31	5560792	5508395	5416011	5312667	5128803	4836398	137	448540	5532891	57.22	156079	156079	95122	94721	11	11	22	23	0	0	0	0	0	0	0 + 0 part	0	97.155	1.000	0.00	0.18	0.00	448540	5532889	156079	156079	95122	94721	11	11	22	23	0	0.00	no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	821.7	Klebsiella_MGH_78578__medium_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_MGH_78578__medium_short__Unicycler_conservative_0.2.0.gfa	378	120	73	54	44	34	5550729	5501474	5384428	5260497	5074424	4704692	141	388120	5516169	57.22	142680	140348	86422	81696	13	14	26	28	0	0	0	0	0	0	0 + 0 part	0	96.862	1.000	0.00	0.54	0.00	388120	5516169	142680	140348	86422	81696	13	14	26	28	0	0.00	no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	3234.3	Klebsiella_NTUH-K2044__bad_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_NTUH-K2044__bad_short__Unicycler_conservative_0.2.0.gfa	408	175	135	117	76	34	5392637	5360161	5268906	5133961	4457542	2933956	191	153608	5371778	57.44	54063	53376	30970	30671	30	31	62	64	3	3	122877	3	6	0	0 + 0 part	0	98.094	1.001	0.00	10.02	0.35	153608	5371549	54062	53376	30144	28573	30	31	62	65	142	34.47	no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	1656.0	Klebsiella_NTUH-K2044__good_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_NTUH-K2044__good_short__Unicycler_conservative_0.2.0.gfa	156	61	42	37	31	27	5422958	5404286	5359670	5319802	5212852	5069422	71	441059	5411113	57.41	224824	224824	146475	146475	9	9	16	16	0	0	0	0	0	0	0 + 0 part	0	98.875	1.000	0.00	0.04	0.02	441059	5411113	224824	224824	146475	146475	9	9	16	16	0	0.00	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	conservative	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --no_long -o output --mode conservative --threads 8	auto	success	804.6	Klebsiella_NTUH-K2044__medium_short__Unicycler_conservative_0.2.0.fasta	Klebsiella_NTUH-K2044__medium_short__Unicycler_conservative_0.2.0.gfa	211	75	57	51	44	32	5418951	5392890	5345960	5299066	5181570	4741965	89	328777	5402856	57.41	151781	151781	100194	100194	13	13	24	24	0	0	0	0	0	0	0 + 0 part	0	98.724	1.000	0.00	0.11	0.02	328777	5402856	151781	151781	100194	100194	13	13	24	24	0	0.00	no	no	no
