Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_30660_NJST258_1__good_short	short-only	fake	good		Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	432.5	Klebsiella_30660_NJST258_1__good_short__Velvet_1.2.10.fasta		141	62	40	35	30	24	5476969	5454961	5409994	5369121	5287074	5089245	73	545323	5462294	57.23	270163	270163	169383	169383	8	8	14	14	1	1	379731	13	14	0	0 + 0 part	0	98.454	1.001	58.27	4.01	1.74	545323	5459145	197142	197142	98459	98124	10	10	20	21			no	no	no
Klebsiella_30660_NJST258_1__medium_short	short-only	fake	medium		Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	125.0	Klebsiella_30660_NJST258_1__medium_short__Velvet_1.2.10.fasta		148	71	46	38	31	24	5471023	5449560	5399015	5333154	5216343	4952572	81	545392	5456239	57.23	237569	237569	154713	113502	8	8	15	16	0	0	0	7	7	0	0 + 0 part	0	98.390	1.001	55.51	1.17	1.56	545303	5453261	189922	185678	100839	100839	10	11	20	20			no	no	no
Klebsiella_MGH_78578__bad_short	short-only	fake	bad		Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
Klebsiella_MGH_78578__good_short	short-only	fake	good		Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	536.1	Klebsiella_MGH_78578__good_short__Velvet_1.2.10.fasta		231	88	56	40	31	26	5582323	5536022	5465026	5356050	5216427	5045480	113	544175	5553466	57.22	280676	280676	109127	107197	8	8	16	17	1	1	544175	18	19	0	0 + 0 part	0	97.400	1.001	62.97	3.62	1.28	449376	5549177	227223	227223	86498	82430	9	9	21	22			no	no	no
Klebsiella_MGH_78578__medium_short	short-only	fake	medium		Klebsiella_MGH_78578_medium_illumina_1.fastq.gz, Klebsiella_MGH_78578_medium_illumina_2.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	146.3	Klebsiella_MGH_78578__medium_short__Velvet_1.2.10.fasta		282	96	60	44	35	29	5582120	5528163	5445912	5341704	5193790	4979242	122	448272	5545806	57.22	225166	214984	107197	99389	9	10	19	20	3	1	233089	16	19	0	0 + 0 part	0	97.276	1.001	40.28	3.83	1.70	388071	5542586	167437	152112	86498	82317	11	12	24	25			no	no	no
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	411.9	Klebsiella_NTUH-K2044__good_short__Velvet_1.2.10.fasta		124	34	26	24	22	17	5433884	5410377	5395602	5380471	5359158	5194239	44	632076	5417478	57.41	417620	417620	272114	272114	6	6	10	10	0	0	0	13	13	0	1 + 0 part	1150	98.923	1.000	35.94	4.34	1.50	631934	5414474	272007	272007	145179	133652	8	8	14	15			no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	120.7	Klebsiella_NTUH-K2044__medium_short__Velvet_1.2.10.fasta		126	35	27	25	23	18	5434467	5411179	5396276	5381080	5359658	5194615	45	631950	5418392	57.41	403023	403023	272116	272116	6	6	10	10	0	0	0	14	14	0	0 + 0 part	0	98.943	1.001	43.04	4.65	1.22	631950	5416137	286710	286710	142438	142438	7	7	14	14			no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	334.3	Mycobacterium_tuberculosis_H37Rv__good_short__Velvet_1.2.10.fasta		107	57	40	36	35	29	4379645	4361461	4327210	4294914	4278071	4055587	68	295431	4369596	65.60	184632	184632	98699	98699	10	10	19	19	2	2	498518	11	13	0	0 + 0 part	0	98.902	1.001	66.83	1.56	1.01	295431	4366172	124234	124234	86901	84328	12	12	22	23			no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	96.4	Mycobacterium_tuberculosis_H37Rv__medium_short__Velvet_1.2.10.fasta		117	64	43	37	34	29	4376529	4357131	4315263	4268021	4212414	4030610	77	295515	4366761	65.61	184632	184632	98699	98699	10	10	19	19	2	2	435767	11	13	0	0 + 0 part	0	98.841	1.001	54.09	1.19	1.03	295515	4364508	113312	113312	72347	70564	12	12	23	24			no	no	no
random_sequences_many_repeats__bad_short	short-only	fake	bad		random_sequences_many_repeats_bad_illumina_1.fastq.gz, random_sequences_many_repeats_bad_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
random_sequences_many_repeats__good_short	short-only	fake	good		random_sequences_many_repeats_good_illumina_1.fastq.gz, random_sequences_many_repeats_good_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	295.8	random_sequences_many_repeats__good_short__Velvet_1.2.10.fasta		227	182	139	110	59	21	3929455	3908183	3806045	3580462	2778223	1380481	202	105175	3921925	50.03	40623	39952	21267	17599	35	37	67	74	0	0	0	0	0	0	0 + 0 part	0	95.330	1.001	7.50	0.33	0.05	105175	3921631	40623	39952	21267	17599	35	37	67	74			no	no	no
random_sequences_many_repeats__medium_short	short-only	fake	medium		random_sequences_many_repeats_medium_illumina_1.fastq.gz, random_sequences_many_repeats_medium_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	87.3	random_sequences_many_repeats__medium_short__Velvet_1.2.10.fasta		234	189	142	109	58	20	3925211	3903723	3789298	3529864	2705041	1321810	210	105175	3918144	50.03	39952	39456	20505	16986	35	37	69	77	0	0	0	0	0	0	0 + 0 part	0	95.234	1.001	21.77	0.00	0.13	105175	3917301	39952	39456	20505	16986	35	37	69	77			no	no	no
random_sequences_no_repeats__bad_short	short-only	fake	bad		random_sequences_no_repeats_bad_illumina_1.fastq.gz, random_sequences_no_repeats_bad_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
random_sequences_no_repeats__good_short	short-only	fake	good		random_sequences_no_repeats_good_illumina_1.fastq.gz, random_sequences_no_repeats_good_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	49.97	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	293.7	random_sequences_no_repeats__good_short__Velvet_1.2.10.fasta		3	3	3	3	2	2	4110185	4110185	4110185	4110185	4100123	4100123	3	4000061	4110185	49.97	4000061	4000061	4000061	4000061	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	0.00	0.10	4000061	4110185	4000061	4000061	4000061	4000061	1	1	1	1			yes	yes	no
