Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Klebsiella_NTUH-K2044__bad_short	short-only	fake	bad		Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	4158.8	Klebsiella_NTUH-K2044__bad_short__Unicycler_normal_0.1.0.fasta	Klebsiella_NTUH-K2044__bad_short__Unicycler_normal_0.1.0.gfa	548	158	127	105	63	34	5379723	5346723	5267971	5091777	4393800	3332411	169	209637	5355037	57.44	76005	72673	34217	32420	23	24	51	53	2	2	97526	0	2	0	1 + 0 part	699	97.814	1.000	0.00	8.16	0.64	209637	5354189	76005	72673	32420	30942	23	24	52	54	47	8.35	no	no	no
Klebsiella_NTUH-K2044__good_short	short-only	fake	good		Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	2151.9	Klebsiella_NTUH-K2044__good_short__Unicycler_normal_0.1.0.fasta	Klebsiella_NTUH-K2044__good_short__Unicycler_normal_0.1.0.gfa	91	34	27	26	23	18	5426219	5418496	5405171	5395833	5350888	5185824	38	631989	5421328	57.41	403105	403105	203430	203430	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	99.062	1.000	0.00	0.13	0.00	631989	5421328	403105	403105	203430	203430	6	6	10	10	0	0.00	no	no	no
Klebsiella_NTUH-K2044__medium_short	short-only	fake	medium		Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1064.1	Klebsiella_NTUH-K2044__medium_short__Unicycler_normal_0.1.0.fasta	Klebsiella_NTUH-K2044__medium_short__Unicycler_normal_0.1.0.gfa	91	37	28	26	23	18	5422458	5414588	5396799	5382372	5339428	5174530	42	631957	5418252	57.41	403072	403072	203398	203398	6	6	10	10	0	0	0	0	0	0	0 + 0 part	0	99.006	1.000	0.00	0.33	0.02	631957	5418252	403072	403072	203398	203398	6	6	10	10	0	0.00	no	no	no
Mycobacterium_tuberculosis_H37Rv__bad_short	short-only	fake	bad		Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	4266.0	Mycobacterium_tuberculosis_H37Rv__bad_short__Unicycler_normal_0.1.0.fasta	Mycobacterium_tuberculosis_H37Rv__bad_short__Unicycler_normal_0.1.0.gfa	328	166	106	91	61	24	4173944	4146664	4000166	3893449	3360186	2051298	187	195944	4161855	65.47	49888	46336	28211	25269	25	28	52	59	3	3	263476	1	4	0	1 + 1 part	2215	94.219	1.001	0.00	16.74	1.40	195944	4159086	46365	44584	27945	25221	26	29	54	61	136	40.48	no	no	no
Mycobacterium_tuberculosis_H37Rv__good_short	short-only	fake	good		Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1955.5	Mycobacterium_tuberculosis_H37Rv__good_short__Unicycler_normal_0.1.0.fasta	Mycobacterium_tuberculosis_H37Rv__good_short__Unicycler_normal_0.1.0.gfa	75	54	39	35	33	28	4371519	4361966	4337741	4307115	4277788	4082443	63	304061	4368580	65.61	197576	197576	98704	98704	9	9	17	17	0	0	0	4	4	0	0 + 0 part	0	99.013	1.000	0.00	0.92	0.02	304033	4368552	165543	156442	87341	87341	9	10	19	19	0	0.00	no	no	no
Mycobacterium_tuberculosis_H37Rv__medium_short	short-only	fake	medium		Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz, Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz	Mycobacterium_tuberculosis_H37Rv.fasta.gz	4411532	1	4411532	1.0	yes	65.61	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Mycobacterium_tuberculosis_H37Rv/Mycobacterium_tuberculosis_H37Rv_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1107.4	Mycobacterium_tuberculosis_H37Rv__medium_short__Unicycler_normal_0.1.0.fasta	Mycobacterium_tuberculosis_H37Rv__medium_short__Unicycler_normal_0.1.0.gfa	95	59	42	38	34	29	4369702	4357891	4326013	4295516	4229486	4047869	70	303923	4366214	65.61	184603	184603	87309	84303	10	10	18	19	0	0	0	8	8	0	0 + 0 part	0	98.949	1.000	0.00	0.69	0.18	295480	4366201	113533	113533	83862	72430	11	11	22	23	0	0.00	no	no	no
random_sequences_many_repeats__bad_short	short-only	fake	bad		random_sequences_many_repeats_bad_illumina_1.fastq.gz, random_sequences_many_repeats_bad_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	2588.4	random_sequences_many_repeats__bad_short__Unicycler_normal_0.1.0.fasta	random_sequences_many_repeats__bad_short__Unicycler_normal_0.1.0.gfa	300	207	154	114	51	17	3896009	3870970	3734396	3434383	2401480	1118547	229	105076	3886507	50.02	37790	34532	17474	14655	37	40	76	87	1	1	72543	0	1	0	0 + 0 part	0	94.550	1.000	0.00	1.44	0.00	105076	3886482	37790	33499	17474	14655	37	41	77	88	15	5.00	no	no	no
random_sequences_many_repeats__good_short	short-only	fake	good		random_sequences_many_repeats_good_illumina_1.fastq.gz, random_sequences_many_repeats_good_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1603.4	random_sequences_many_repeats__good_short__Unicycler_normal_0.1.0.fasta	random_sequences_many_repeats__good_short__Unicycler_normal_0.1.0.gfa	253	178	139	110	58	21	3922393	3900610	3808149	3583638	2762685	1425126	195	125990	3912403	50.03	40468	39695	21275	17607	34	36	66	74	0	0	0	0	0	0	0 + 0 part	0	95.192	1.000	0.00	0.00	0.00	125990	3912400	40468	39695	21275	17607	34	36	66	74	0	0.00	no	no	no
random_sequences_many_repeats__medium_short	short-only	fake	medium		random_sequences_many_repeats_medium_illumina_1.fastq.gz, random_sequences_many_repeats_medium_illumina_2.fastq.gz	random_sequences_many_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.04	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_many_repeats/random_sequences_many_repeats_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	798.2	random_sequences_many_repeats__medium_short__Unicycler_normal_0.1.0.fasta	random_sequences_many_repeats__medium_short__Unicycler_normal_0.1.0.gfa	265	185	143	110	58	19	3913628	3889993	3784444	3526679	2684007	1270290	203	105149	3902999	50.03	39663	38269	20477	16961	35	38	69	78	0	0	0	0	0	0	0 + 0 part	0	94.963	1.000	0.00	0.00	0.00	105149	3902999	39663	38269	20477	16961	35	38	69	78	0	0.00	no	no	no
random_sequences_no_repeats__bad_short	short-only	fake	bad		random_sequences_no_repeats_bad_illumina_1.fastq.gz, random_sequences_no_repeats_bad_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	49.97	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	3104.7	random_sequences_no_repeats__bad_short__Unicycler_normal_0.1.0.fasta	random_sequences_no_repeats__bad_short__Unicycler_normal_0.1.0.gfa	11	11	11	11	10	9	4110776	4110776	4110776	4110776	4100776	4069538	11	1719967	4110776	49.97	795916	795916	367398	367398	2	2	4	4	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	0.92	0.00	1719950	4110708	795916	795916	367385	367385	2	2	4	4	18	163.64	no	no	no
random_sequences_no_repeats__good_short	short-only	fake	good		random_sequences_no_repeats_good_illumina_1.fastq.gz, random_sequences_no_repeats_good_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	49.97	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1802.9	random_sequences_no_repeats__good_short__Unicycler_normal_0.1.0.fasta	random_sequences_no_repeats__good_short__Unicycler_normal_0.1.0.gfa	3	3	3	3	2	2	4110000	4110000	4110000	4110000	4100000	4100000	3	4000000	4110000	49.97	4000000	4000000	4000000	4000000	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	0.00	0.00	4000000	4110000	4000000	4000000	4000000	4000000	1	1	1	1	0	0.00	yes	yes	yes
random_sequences_no_repeats__medium_short	short-only	fake	medium		random_sequences_no_repeats_medium_illumina_1.fastq.gz, random_sequences_no_repeats_medium_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	49.97	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	994.0	random_sequences_no_repeats__medium_short__Unicycler_normal_0.1.0.fasta	random_sequences_no_repeats__medium_short__Unicycler_normal_0.1.0.gfa	3	3	3	3	2	2	4110000	4110000	4110000	4110000	4100000	4100000	3	4000000	4110000	49.97	4000000	4000000	4000000	4000000	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	0.00	0.00	4000000	4110000	4000000	4000000	4000000	4000000	1	1	1	1	0	0.00	yes	yes	yes
random_sequences_some_repeats__bad_short	short-only	fake	bad		random_sequences_some_repeats_bad_illumina_1.fastq.gz, random_sequences_some_repeats_bad_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.02	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	3208.0	random_sequences_some_repeats__bad_short__Unicycler_normal_0.1.0.fasta	random_sequences_some_repeats__bad_short__Unicycler_normal_0.1.0.gfa	63	59	52	49	40	28	4062019	4059475	4047403	4023332	3870414	3427197	62	320288	4061648	50.02	110816	110816	89621	89621	13	13	23	23	0	0	0	0	0	0	0 + 0 part	0	98.815	1.000	0.00	0.54	0.00	320288	4061622	110816	110816	89621	89621	13	13	23	23	8	12.70	no	no	no
random_sequences_some_repeats__good_short	short-only	fake	good		random_sequences_some_repeats_good_illumina_1.fastq.gz, random_sequences_some_repeats_good_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.02	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1801.4	random_sequences_some_repeats__good_short__Unicycler_normal_0.1.0.fasta	random_sequences_some_repeats__good_short__Unicycler_normal_0.1.0.gfa	54	52	45	42	35	26	4066399	4065191	4053608	4029246	3913450	3580905	54	320385	4066399	50.02	145040	145040	95718	95718	10	10	19	19	0	0	0	0	0	0	0 + 0 part	0	98.939	1.000	0.00	0.00	0.00	320385	4066399	145040	145040	95718	95718	10	10	19	19	0	0.00	no	no	no
random_sequences_some_repeats__medium_short	short-only	fake	medium		random_sequences_some_repeats_medium_illumina_1.fastq.gz, random_sequences_some_repeats_medium_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.02	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	886.9	random_sequences_some_repeats__medium_short__Unicycler_normal_0.1.0.fasta	random_sequences_some_repeats__medium_short__Unicycler_normal_0.1.0.gfa	54	52	45	42	35	26	4065613	4064364	4052674	4028375	3912708	3580359	54	320364	4065613	50.02	145019	145019	95698	95698	10	10	19	19	0	0	0	0	0	0	0 + 0 part	0	98.920	1.000	0.00	0.00	0.00	320364	4065613	145019	145019	95698	95698	10	10	19	19	0	0.00	no	no	no
Streptococcus_suis_BM407__bad_short	short-only	fake	bad		Streptococcus_suis_BM407_bad_illumina_1.fastq.gz, Streptococcus_suis_BM407_bad_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	1452.9	Streptococcus_suis_BM407__bad_short__Unicycler_normal_0.1.0.fasta	Streptococcus_suis_BM407__bad_short__Unicycler_normal_0.1.0.gfa	321	120	82	60	26	10	2087283	2062166	1967393	1805510	1278226	717797	139	120274	2075913	40.98	33657	32542	15335	14040	18	20	41	46	3	3	157542	4	7	0	0 + 0 part	0	95.574	1.001	0.00	30.12	0.72	120274	2075637	31949	31303	14594	13406	21	22	44	50	27	8.36	no	no	no
Streptococcus_suis_BM407__good_short	short-only	fake	good		Streptococcus_suis_BM407_good_illumina_1.fastq.gz, Streptococcus_suis_BM407_good_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	886.8	Streptococcus_suis_BM407__good_short__Unicycler_normal_0.1.0.fasta	Streptococcus_suis_BM407__good_short__Unicycler_normal_0.1.0.gfa	63	37	27	24	19	13	2122845	2114695	2087319	2063954	1995355	1781327	45	305891	2120316	40.97	144763	140128	74361	65985	5	6	10	11	0	0	0	1	1	0	0 + 0 part	0	97.670	1.000	0.00	0.90	0.05	305891	2120311	140128	140128	65985	64792	6	6	11	12	0	0.00	no	no	no
Streptococcus_suis_BM407__medium_short	short-only	fake	medium		Streptococcus_suis_BM407_medium_illumina_1.fastq.gz, Streptococcus_suis_BM407_medium_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	Unicycler	normal	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_2.fastq.gz --no_long -o output --mode normal --threads 8	auto	success	468.1	Streptococcus_suis_BM407__medium_short__Unicycler_normal_0.1.0.fasta	Streptococcus_suis_BM407__medium_short__Unicycler_normal_0.1.0.gfa	81	41	31	27	21	14	2120482	2110228	2086447	2058008	1966968	1719359	49	305870	2115972	40.97	130957	99790	67891	65963	5	6	12	13	0	0	0	0	0	0	0 + 0 part	0	97.474	1.000	0.00	1.80	0.19	305870	2115972	130957	99790	67891	65963	5	6	12	13	0	0.00	no	no	no
