Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Acinetobacter_AB30__bad_short__good_long	hybrid	fake	bad	good	Acinetobacter_AB30_bad_illumina_1.fastq.gz, Acinetobacter_AB30_bad_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes		SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
Acinetobacter_AB30__bad_short__medium_long	hybrid	fake	bad	medium	Acinetobacter_AB30_bad_illumina_1.fastq.gz, Acinetobacter_AB30_bad_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --careful --threads 8	auto	success	1348.0	Acinetobacter_AB30__bad_short__medium_long__SPAdes_scaffolds_3.9.1.fasta		112	78	57	49	39	25	4360486	4347844	4300484	4235755	4084555	3601573	86	475224	4353782	39.04	163153	163153	70280	72044	9	9	20	19	20	15	1811553	13	33	0	1 + 8 part	66263	97.595	1.013	0.87	281.46	106.79	249802	4285630	96678	96678	47413	47413	12	12	28	28			no	no	no
Acinetobacter_AB30__good_short__bad_long	hybrid	fake	good	bad	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_bad_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1057.0	Acinetobacter_AB30__good_short__bad_long__SPAdes_scaffolds_3.9.1.fasta		23	8	6	6	6	6	4295549	4290859	4287679	4287679	4287679	4287679	11	2003948	4292781	39.01	987278	987278	478175	478175	2	2	3	3	2	2	2482123	2	4	0	0 + 0 part	0	99.005	1.000	0.00	7.45	0.77	1441768	4292781	987278	987278	359885	359885	2	2	5	5			no	no	no
Acinetobacter_AB30__good_short__good_long	hybrid	fake	good	good	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --careful --threads 8	auto	success	1366.2	Acinetobacter_AB30__good_short__good_long__SPAdes_scaffolds_3.9.1.fasta		3	1	1	1	1	1	4327602	4327437	4327437	4327437	4327437	4327437	1	4327437	4327437	39.04	4327437	4327437	4327437	4327437	1	1	1	1	0	0	0	2	2	0	0 + 0 part	0	99.808	1.000	0.00	4.62	0.46	2330582	4327437	2330582	2330582	1816233	1816233	1	1	2	2			yes	no	no
Acinetobacter_AB30__good_short__medium_long	hybrid	fake	good	medium	Acinetobacter_AB30_good_illumina_1.fastq.gz, Acinetobacter_AB30_good_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --careful --threads 8	auto	success	1139.9	Acinetobacter_AB30__good_short__medium_long__SPAdes_scaffolds_3.9.1.fasta		141	58	44	42	27	8	4266787	4247873	4212349	4197094	3944810	3269462	70	2705140	4256446	38.98	2705140	2705140	51166	50154	1	1	7	8	0	0	0	8	8	0	0 + 0 part	0	98.144	1.000	0.00	4.84	0.54	1816313	4256446	888827	888827	50154	48369	2	2	9	10			no	no	no
Acinetobacter_AB30__medium_short__bad_long	hybrid	fake	medium	bad	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_bad_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_bad_long.fastq.gz -o output --careful --threads 8	auto	success	553.7	Acinetobacter_AB30__medium_short__bad_long__SPAdes_scaffolds_3.9.1.fasta		30	7	6	6	6	6	4284544	4278849	4277591	4277591	4277591	4277591	9	1901402	4280338	39.01	987427	987427	568491	568491	2	2	3	3	0	0	0	2	2	0	0 + 0 part	0	98.721	1.000	0.00	3.01	0.30	1441690	4280338	568491	568491	404988	404988	3	3	5	5			no	no	no
Acinetobacter_AB30__medium_short__good_long	hybrid	fake	medium	good	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_good_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_good_long.fastq.gz -o output --careful --threads 8	auto	success	674.4	Acinetobacter_AB30__medium_short__good_long__SPAdes_scaffolds_3.9.1.fasta		1	1	1	1	1	1	4335691	4335691	4335691	4335691	4335691	4335691	1	4335691	4335691	39.04	4335691	4335691	4335691	4335691	1	1	1	1	0	0	0	2	2	0	0 + 0 part	0	99.996	1.000	0.00	3.41	0.53	2005102	4335691	1629335	1629335	1629335	1629335	2	2	2	2			yes	no	no
Acinetobacter_AB30__medium_short__medium_long	hybrid	fake	medium	medium	Acinetobacter_AB30_medium_illumina_1.fastq.gz, Acinetobacter_AB30_medium_illumina_2.fastq.gz, Acinetobacter_AB30_medium_long.fastq.gz	Acinetobacter_AB30.fasta.gz	4335793	1	4335793	1.0	yes	39.04	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Acinetobacter_AB30/Acinetobacter_AB30_medium_long.fastq.gz -o output --careful --threads 8	auto	success	615.5	Acinetobacter_AB30__medium_short__medium_long__SPAdes_scaffolds_3.9.1.fasta		2	1	1	1	1	1	4345273	4345144	4345144	4345144	4345144	4345144	1	4345144	4345144	39.05	4345144	4345144	4345144	4345144	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.996	1.002	0.00	3.46	0.74	3456286	4345144	3456286	3456286	3456286	3456286	1	1	1	1			yes	no	no
E_coli_K-12_MG1655__bad_short__bad_long	hybrid	fake	bad	bad	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1287.0	E_coli_K-12_MG1655__bad_short__bad_long__SPAdes_scaffolds_3.9.1.fasta		61	51	42	37	32	25	4613284	4610836	4590780	4556904	4468532	4214280	52	716589	4611812	50.77	172038	172038	105877	105877	7	7	16	16	9	6	1741800	6	15	0	0 + 2 part	1344	99.210	1.001	0.43	288.08	20.20	520590	4609574	157690	157690	75260	74884	10	10	20	21			no	no	no
E_coli_K-12_MG1655__bad_short__good_long	hybrid	fake	bad	good	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes		SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
E_coli_K-12_MG1655__bad_short__medium_long	hybrid	fake	bad	medium	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes		SPAdes	scaffolds	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
