Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_K-12_MG1655__bad_short__good_long	hybrid	fake	bad	good	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	22994.5	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_conservative_0.1.0.gfa	222	23	20	20	16	15	4695732	4689743	4681781	4681781	4626738	4591430	26	903990	4692115	50.81	488966	488966	254334	254334	4	4	7	7	1	1	105362	1	2	0	0 + 0 part	0	99.919	1.012	0.00	13.58	2.35	903990	4691347	488966	488966	205727	205727	4	4	8	8	12	5.41	no	no	no
E_coli_K-12_MG1655__bad_short__medium_long	hybrid	fake	bad	medium	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	74744.7	E_coli_K-12_MG1655__bad_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__bad_short__medium_long__Unicycler_conservative_0.1.0.gfa	174	19	16	16	14	13	4666030	4661770	4655528	4655528	4628848	4596516	20	1235337	4662653	50.80	504073	504073	315769	315769	3	3	6	6	3	2	923082	3	6	0	0 + 1 part	1750	99.876	1.005	0.00	17.80	2.70	904806	4660017	330405	330405	189480	189480	5	5	9	9	12	6.90	no	no	no
E_coli_K-12_MG1655__good_short__bad_long	hybrid	fake	good	bad	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	3186.1	E_coli_K-12_MG1655__good_short__bad_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__good_short__bad_long__Unicycler_conservative_0.1.0.gfa	16	5	2	2	2	2	4641651	4639778	4633993	4633993	4633993	4633993	6	3644560	4640572	50.79	3644560	3644560	3644560	3644560	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.977	1.000	0.00	1.57	0.15	3644560	4640572	3644560	3644560	3644560	3644560	1	1	1	1	0	0.00	no	no	no
E_coli_K-12_MG1655__good_short__good_long	hybrid	fake	good	good	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	8002.7	E_coli_K-12_MG1655__good_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__good_short__good_long__Unicycler_conservative_0.1.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.40	0.15	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__good_short__medium_long	hybrid	fake	good	medium	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	4496.8	E_coli_K-12_MG1655__good_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__good_short__medium_long__Unicycler_conservative_0.1.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.40	0.15	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__medium_short__bad_long	hybrid	fake	medium	bad	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	2507.4	E_coli_K-12_MG1655__medium_short__bad_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__medium_short__bad_long__Unicycler_conservative_0.1.0.gfa	13	3	1	1	1	1	4641651	4639746	4634969	4634969	4634969	4634969	4	4634969	4640541	50.79	4634969	4634969	4634969	4634969	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.976	1.000	0.00	2.41	0.15	4634969	4640541	4634969	4634969	4634969	4634969	1	1	1	1	0	0.00	no	no	no
E_coli_K-12_MG1655__medium_short__good_long	hybrid	fake	medium	good	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	7147.4	E_coli_K-12_MG1655__medium_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__medium_short__good_long__Unicycler_conservative_0.1.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.26	0.19	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__medium_short__medium_long	hybrid	fake	medium	medium	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	3668.8	E_coli_K-12_MG1655__medium_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_K-12_MG1655__medium_short__medium_long__Unicycler_conservative_0.1.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.26	0.19	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__bad_short__bad_long	hybrid	fake	bad	bad	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	6464.2	E_coli_O25b_H4-ST131__bad_short__bad_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__bad_short__bad_long__Unicycler_conservative_0.1.0.gfa	155	51	35	31	27	21	5231682	5210145	5172901	5144883	5087724	4883900	65	902672	5220331	50.79	330656	330656	135450	135450	5	5	11	11	0	0	0	8	8	0	0 + 2 part	21757	98.161	1.009	0.00	37.36	28.29	698188	5197593	211122	211122	124392	124392	7	7	15	15	41	26.45	no	no	no
E_coli_O25b_H4-ST131__bad_short__good_long	hybrid	fake	bad	good	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	15643.4	E_coli_O25b_H4-ST131__bad_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__bad_short__good_long__Unicycler_conservative_0.1.0.gfa	108	43	25	18	16	14	5315924	5301019	5257899	5209558	5182775	5116099	54	985387	5308850	50.83	390069	700635	319373	319373	4	3	7	7	0	0	0	6	6	0	0 + 0 part	0	98.892	1.023	0.00	22.50	1.85	985387	5307751	380374	380374	215807	215807	4	4	9	9	40	37.04	no	no	no
E_coli_O25b_H4-ST131__bad_short__medium_long	hybrid	fake	bad	medium	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	9181.9	E_coli_O25b_H4-ST131__bad_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__bad_short__medium_long__Unicycler_conservative_0.1.0.gfa	131	44	28	23	21	18	5279581	5262921	5227053	5190733	5167411	5066339	55	940968	5270173	50.83	390169	390169	244363	244363	4	4	9	9	0	0	0	9	9	0	0 + 0 part	0	98.655	1.018	0.00	30.26	24.33	940968	5268962	228308	228308	124444	124444	7	7	15	15	39	29.77	no	no	no
E_coli_O25b_H4-ST131__good_short__bad_long	hybrid	fake	good	bad	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	3914.2	E_coli_O25b_H4-ST131__good_short__bad_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__good_short__bad_long__Unicycler_conservative_0.1.0.gfa	3	3	2	2	2	2	5249446	5249446	5245366	5245366	5245366	5245366	3	5109764	5249446	50.81	5109764	5109764	5109764	5109764	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.56	0.19	5109764	5249446	5109764	5109764	5109764	5109764	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__good_short__good_long	hybrid	fake	good	good	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	9990.6	E_coli_O25b_H4-ST131__good_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__good_short__good_long__Unicycler_conservative_0.1.0.gfa	3	3	2	2	2	2	5249446	5249446	5245366	5245366	5245366	5245366	3	5109764	5249446	50.81	5109764	5109764	5109764	5109764	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.56	0.19	5109764	5249446	5109764	5109764	5109764	5109764	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__good_short__medium_long	hybrid	fake	good	medium	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	5373.1	E_coli_O25b_H4-ST131__good_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__good_short__medium_long__Unicycler_conservative_0.1.0.gfa	3	3	2	2	2	2	5249446	5249446	5245366	5245366	5245366	5245366	3	5109764	5249446	50.81	5109764	5109764	5109764	5109764	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.56	0.19	5109764	5249446	5109764	5109764	5109764	5109764	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__medium_short__bad_long	hybrid	fake	medium	bad	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	2998.2	E_coli_O25b_H4-ST131__medium_short__bad_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__medium_short__bad_long__Unicycler_conservative_0.1.0.gfa	16	8	4	4	3	3	5247897	5245606	5235596	5235596	5216074	5216074	9	4392605	5246372	50.82	4392605	4392605	4392605	4392605	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.941	1.000	0.00	3.15	0.48	2913453	5246372	2913453	2913453	1479152	1479152	1	1	2	2	0	0.00	no	no	no
E_coli_O25b_H4-ST131__medium_short__good_long	hybrid	fake	medium	good	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode conservative --threads 8	auto	success	9026.3	E_coli_O25b_H4-ST131__medium_short__good_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__medium_short__good_long__Unicycler_conservative_0.1.0.gfa	3	3	2	2	2	2	5249448	5249448	5245368	5245368	5245368	5245368	3	5109763	5249448	50.81	5109763	5109763	5109763	5109763	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.46	0.40	5109763	5249448	5109763	5109763	5109763	5109763	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__medium_short__medium_long	hybrid	fake	medium	medium	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode conservative --threads 8	auto	success	4614.0	E_coli_O25b_H4-ST131__medium_short__medium_long__Unicycler_conservative_0.1.0.fasta	E_coli_O25b_H4-ST131__medium_short__medium_long__Unicycler_conservative_0.1.0.gfa	18	7	2	2	2	2	5249444	5245812	5234869	5234869	5234869	5234869	11	5099264	5248515	50.81	5099264	5099264	5099264	5099264	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.982	1.000	0.00	2.78	0.42	5099264	5248515	5099264	5099264	5099264	5099264	1	1	1	1	0	0.00	no	no	no
Klebsiella_NTUH-K2044__bad_short__bad_long	hybrid	fake	bad	bad	Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz, Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz, Klebsiella_NTUH-K2044_bad_long.fastq.gz	Klebsiella_NTUH-K2044.fasta.gz	5472672	2	5248520, 224152	1.0, 1.0	yes, yes	57.37	Unicycler	conservative	0.1.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_NTUH-K2044/Klebsiella_NTUH-K2044_bad_long.fastq.gz -o output --mode conservative --threads 8	auto	success	6879.8	Klebsiella_NTUH-K2044__bad_short__bad_long__Unicycler_conservative_0.1.0.fasta	Klebsiella_NTUH-K2044__bad_short__bad_long__Unicycler_conservative_0.1.0.gfa	165	36	29	28	24	19	5512856	5503758	5483412	5477130	5412684	5232788	38	776638	5505181	57.38	351240	351240	213315	213315	6	6	11	11	0	0	0	2	2	0	0 + 0 part	0	99.645	1.010	0.00	54.55	73.46	776638	5504739	351240	351240	213315	213315	6	6	11	11	35	21.21	no	no	no
