Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_K-12_MG1655__bad_short__good_long	hybrid	fake	bad	good	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	9559.6	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__bad_short__good_long__Unicycler_normal_0.2.0.gfa	55	46	38	32	19	16	4869038	4866774	4851037	4806631	4622893	4493792	48	1017504	4868058	50.86	282926	577574	188022	201675	4	3	9	8	1	1	222863	8	9	0	0 + 0 part	0	99.973	1.049	0.00	6.44	3.56	724616	4868004	246128	276931	150762	156172	7	6	13	12	82	149.09	no	no	no
E_coli_K-12_MG1655__bad_short__medium_long	hybrid	fake	bad	medium	E_coli_K-12_MG1655_bad_illumina_1.fastq.gz, E_coli_K-12_MG1655_bad_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	4902.3	E_coli_K-12_MG1655__bad_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__bad_short__medium_long__Unicycler_normal_0.2.0.gfa	54	44	38	30	20	17	4917458	4915194	4904146	4839186	4700817	4596538	46	1039875	4916479	50.84	333488	333488	276931	276931	5	5	9	9	0	0	0	9	9	0	0 + 1 part	9421	99.968	1.058	0.00	79.78	199.67	724738	4905176	256033	276931	155571	157870	7	6	13	12	81	150.00	no	no	no
E_coli_K-12_MG1655__good_short__bad_long	hybrid	fake	good	bad	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	1804.3	E_coli_K-12_MG1655__good_short__bad_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__good_short__bad_long__Unicycler_normal_0.2.0.gfa	1	1	1	1	1	1	4641539	4641539	4641539	4641539	4641539	4641539	1	4641539	4641539	50.79	4641539	4641539	4641539	4641539	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.998	1.000	0.00	1.68	0.32	3062875	4641539	3062875	3062875	1578664	1578664	1	1	2	2	0	0.00	yes	no	no
E_coli_K-12_MG1655__good_short__good_long	hybrid	fake	good	good	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	7428.2	E_coli_K-12_MG1655__good_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__good_short__good_long__Unicycler_normal_0.2.0.gfa	3	1	1	1	1	1	4641877	4641538	4641538	4641538	4641538	4641538	1	4641538	4641538	50.79	4641538	4641538	4641538	4641538	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.998	1.000	0.00	1.57	0.17	4228948	4641538	4228948	4228948	4228948	4228948	1	1	1	1	0	0.00	yes	no	no
E_coli_K-12_MG1655__good_short__medium_long	hybrid	fake	good	medium	E_coli_K-12_MG1655_good_illumina_1.fastq.gz, E_coli_K-12_MG1655_good_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	3024.6	E_coli_K-12_MG1655__good_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__good_short__medium_long__Unicycler_normal_0.2.0.gfa	3	1	1	1	1	1	4641877	4641538	4641538	4641538	4641538	4641538	1	4641538	4641538	50.79	4641538	4641538	4641538	4641538	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.998	1.000	0.00	1.57	0.17	4228948	4641538	4228948	4228948	4228948	4228948	1	1	1	1	0	0.00	yes	no	no
E_coli_K-12_MG1655__medium_short__bad_long	hybrid	fake	medium	bad	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_bad_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	1286.0	E_coli_K-12_MG1655__medium_short__bad_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__medium_short__bad_long__Unicycler_normal_0.2.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.07	0.15	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__medium_short__good_long	hybrid	fake	medium	good	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_good_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	6862.7	E_coli_K-12_MG1655__medium_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__medium_short__good_long__Unicycler_normal_0.2.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.07	0.15	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_K-12_MG1655__medium_short__medium_long	hybrid	fake	medium	medium	E_coli_K-12_MG1655_medium_illumina_1.fastq.gz, E_coli_K-12_MG1655_medium_illumina_2.fastq.gz, E_coli_K-12_MG1655_medium_long.fastq.gz	E_coli_K-12_MG1655.fasta.gz	4641652	1	4641652	1.0	yes	50.79	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_K-12_MG1655/E_coli_K-12_MG1655_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	3041.5	E_coli_K-12_MG1655__medium_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_K-12_MG1655__medium_short__medium_long__Unicycler_normal_0.2.0.gfa	1	1	1	1	1	1	4641651	4641651	4641651	4641651	4641651	4641651	1	4641651	4641651	50.79	4641651	4641651	4641651	4641651	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	2.07	0.15	4641651	4641651	4641651	4641651	4641651	4641651	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__bad_short__bad_long	hybrid	fake	bad	bad	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	3595.2	E_coli_O25b_H4-ST131__bad_short__bad_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__bad_short__bad_long__Unicycler_normal_0.2.0.gfa	86	47	31	28	19	18	5449844	5437857	5388711	5370800	5234368	5200832	59	909418	5446639	50.83	294292	294292	213871	213871	5	5	10	10	2	2	1218261	16	18	0	0 + 8 part	102695	99.315	1.025	0.00	134.86	187.26	590884	5343291	235042	235042	100644	104433	8	8	17	16	66	76.74	no	no	no
E_coli_O25b_H4-ST131__bad_short__good_long	hybrid	fake	bad	good	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	10082.8	E_coli_O25b_H4-ST131__bad_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__bad_short__good_long__Unicycler_normal_0.2.0.gfa	75	40	24	23	18	17	5553358	5546093	5501062	5495367	5418360	5391188	44	908147	5548815	50.90	591284	591284	253518	260137	4	4	9	8	3	3	627828	12	15	0	0 + 1 part	29827	99.828	1.053	0.00	55.57	93.20	589804	5517763	253515	253515	161446	162004	8	8	15	14	55	73.33	no	no	no
E_coli_O25b_H4-ST131__bad_short__medium_long	hybrid	fake	bad	medium	E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	5391.9	E_coli_O25b_H4-ST131__bad_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__bad_short__medium_long__Unicycler_normal_0.2.0.gfa	92	46	30	26	19	16	5518589	5507258	5463555	5437979	5329752	5242805	57	908079	5515202	50.87	360741	360741	274536	274536	4	4	8	8	2	2	379394	10	12	0	0 + 1 part	26005	99.785	1.048	0.00	100.19	204.21	611790	5488157	274510	274510	182625	185415	7	7	13	12	64	69.57	no	no	no
E_coli_O25b_H4-ST131__good_short__bad_long	hybrid	fake	good	bad	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	2421.2	E_coli_O25b_H4-ST131__good_short__bad_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__good_short__bad_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249171	5249171	5245091	5245091	5245091	5245091	3	5109489	5249171	50.81	5109489	5109489	5109489	5109489	1	1	1	1	0	0	0	2	2	0	0 + 0 part	0	99.995	1.000	0.00	1.79	0.19	3317255	5249171	3317255	3317255	1786773	1786773	1	1	2	2	0	0.00	yes	no	no
E_coli_O25b_H4-ST131__good_short__good_long	hybrid	fake	good	good	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	8631.9	E_coli_O25b_H4-ST131__good_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__good_short__good_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249446	5249446	5245366	5245366	5245366	5245366	3	5109764	5249446	50.81	5109764	5109764	5109764	5109764	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.56	0.19	5109764	5249446	5109764	5109764	5109764	5109764	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__good_short__medium_long	hybrid	fake	good	medium	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	3795.9	E_coli_O25b_H4-ST131__good_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__good_short__medium_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249284	5249284	5245204	5245204	5245204	5245204	3	5109602	5249284	50.81	5109602	5109602	5109602	5109602	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.997	1.000	0.00	1.64	0.19	5104141	5249284	5104141	5104141	5104141	5104141	1	1	1	1	0	0.00	yes	no	no
E_coli_O25b_H4-ST131__medium_short__bad_long	hybrid	fake	medium	bad	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	1754.9	E_coli_O25b_H4-ST131__medium_short__bad_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__medium_short__bad_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249440	5249440	5245360	5245360	5245360	5245360	3	5109758	5249440	50.81	5109758	5109758	5109758	5109758	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.12	0.32	5109758	5249440	5109758	5109758	5109758	5109758	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__medium_short__good_long	hybrid	fake	medium	good	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --mode normal --threads 8	auto	success	8462.9	E_coli_O25b_H4-ST131__medium_short__good_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__medium_short__good_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249445	5249445	5245365	5245365	5245365	5245365	3	5109763	5249445	50.81	5109763	5109763	5109763	5109763	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	100.000	1.000	0.00	1.89	0.27	5109763	5249445	5109763	5109763	5109763	5109763	1	1	1	1	0	0.00	yes	yes	no
E_coli_O25b_H4-ST131__medium_short__medium_long	hybrid	fake	medium	medium	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --mode normal --threads 8	auto	success	3412.1	E_coli_O25b_H4-ST131__medium_short__medium_long__Unicycler_normal_0.2.0.fasta	E_coli_O25b_H4-ST131__medium_short__medium_long__Unicycler_normal_0.2.0.gfa	3	3	2	2	2	2	5249306	5249306	5245226	5245226	5245226	5245226	3	5109624	5249306	50.81	5109624	5109624	5109624	5109624	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.997	1.000	0.00	1.92	0.29	3611468	5249306	3611468	3611468	1498156	1498156	1	1	2	2	0	0.00	yes	no	no
Klebsiella_30660_NJST258_1__bad_short__bad_long	hybrid	fake	bad	bad	Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_bad_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	Unicycler	normal	0.2.0	unicycler-runner.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz -l /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_long.fastq.gz -o output --mode normal --threads 8	auto	success	4099.6	Klebsiella_30660_NJST258_1__bad_short__bad_long__Unicycler_normal_0.2.0.fasta	Klebsiella_30660_NJST258_1__bad_short__bad_long__Unicycler_normal_0.2.0.gfa	102	51	43	39	29	27	5623236	5613837	5598432	5573660	5413921	5331498	58	458873	5619085	57.14	303615	303615	142965	142965	8	8	16	16	3	3	426595	10	13	0	0 + 5 part	52362	99.386	1.011	0.00	74.96	106.67	458873	5566443	170120	170120	108343	108343	10	10	20	20	95	93.14	no	no	no
